time, px, py, pz, qx, qy, qz, qw
2.99941, -0.0276455, 0.0148402, 1.68673, -0.00724172, 0.004976, -0.772121, 0.635414
3.01993, -0.0277918, 0.0148476, 1.68654, -0.00708189, 0.00450373, -0.773775, 0.633405
3.04, -0.0275442, 0.0144168, 1.68658, -0.00630693, 0.0034364, -0.773503, 0.633752
3.06036, -0.0275442, 0.0135801, 1.68694, -0.00906166, 0.00282438, -0.771902, 0.635671
3.07992, -0.0277477, 0.0136247, 1.6865, -0.00865327, 0.00265852, -0.772167, 0.635355
3.09938, -0.0275262, 0.0137412, 1.68616, -0.00668622, 0.00164083, -0.77389, 0.633283
3.12009, -0.0272817, 0.0131114, 1.68634, -0.00799394, 0.0018517, -0.772213, 0.63531
3.13976, -0.0275549, 0.0126599, 1.68633, -0.00906781, 0.000709142, -0.772386, 0.635089
3.15988, -0.0280611, 0.0131554, 1.68559, -0.00872099, 0.00274089, -0.774167, 0.632915
3.18043, -0.0276041, 0.012797, 1.68537, -0.0076258, 0.0015144, -0.774164, 0.632937
3.20042, -0.0273775, 0.0124341, 1.68507, -0.00710514, 0.0016301, -0.772701, 0.634729
3.22027, -0.0277386, 0.0122212, 1.68472, -0.00879107, 0.00267371, -0.772404, 0.635064
3.24007, -0.0280558, 0.0125199, 1.68417, -0.00798415, 0.0037563, -0.774028, 0.63309
3.26019, -0.0277806, 0.0120496, 1.68411, -0.00720109, 0.00266292, -0.773947, 0.633203
3.28, -0.0278815, 0.0118668, 1.68392, -0.00833794, 0.00476522, -0.772188, 0.635322
3.29985, -0.0280124, 0.0119413, 1.68347, -0.00788622, 0.00464457, -0.772155, 0.635369
3.32019, -0.0278678, 0.011791, 1.68332, -0.0075842, 0.00503027, -0.771959, 0.635607
3.33982, -0.0275936, 0.0115331, 1.68346, -0.00695098, 0.00400116, -0.772088, 0.635466
3.36008, -0.0280079, 0.0114106, 1.68356, -0.00836876, 0.00383911, -0.772346, 0.635136
3.37997, -0.0286019, 0.011869, 1.6834, -0.00927619, 0.00583381, -0.774144, 0.632915
3.40027, -0.0281955, 0.01153, 1.68365, -0.0086874, 0.00380048, -0.774417, 0.632604
3.42053, -0.0277607, 0.0112687, 1.68371, -0.00789784, 0.00286981, -0.773109, 0.634218
3.43974, -0.0279687, 0.0112094, 1.68375, -0.00904029, 0.00350977, -0.773026, 0.634301
3.46002, -0.0281259, 0.0115259, 1.68349, -0.00794798, 0.00341778, -0.774878, 0.632052
3.4801, -0.0278441, 0.0111075, 1.6837, -0.00698225, 0.000728178, -0.774983, 0.631943
3.50025, -0.02728, 0.0109413, 1.68332, -0.00445998, -0.00628748, -0.773639, 0.633579
3.52013, -0.0276721, 0.0109108, 1.68331, -0.00666726, -0.0105222, -0.773619, 0.633528
3.53992, -0.0275611, 0.0112915, 1.68325, -0.00312355, -0.0176352, -0.775528, 0.631059
3.56023, -0.0274731, 0.0109048, 1.68403, -0.00374892, -0.0234495, -0.773755, 0.633039
3.57997, -0.0280362, 0.0112627, 1.68444, -0.00443084, -0.0275892, -0.773708, 0.632926
3.60039, -0.0287734, 0.0125165, 1.68432, -0.00151657, -0.0315847, -0.775495, 0.630561
3.62019, -0.0292328, 0.0129784, 1.6852, -0.00204953, -0.0342773, -0.775084, 0.630924
3.63958, -0.0298343, 0.0135585, 1.68607, -0.00155256, -0.038157, -0.773314, 0.632872
3.66013, -0.0311675, 0.0148003, 1.68671, -0.00132097, -0.041125, -0.773033, 0.63303
3.68035, -0.0330387, 0.0165901, 1.6874, -0.0022952, -0.0407575, -0.774824, 0.630858
3.70017, -0.0339461, 0.01775, 1.68849, -0.000893775, -0.0442117, -0.772644, 0.633298
