time, px, py, pz, qx, qy, qz, qw
20.5208, 0.456237, 2.35734, 1.73797, -0.0366142, -0.00971325, -0.690376, 0.722459
20.5403, 0.464148, 2.35779, 1.73518, -0.0360473, -0.00611502, -0.690317, 0.722582
20.5611, 0.472822, 2.35759, 1.73292, -0.0346548, -0.00845906, -0.690344, 0.722601
20.5809, 0.48134, 2.35736, 1.73079, -0.0362668, -0.00856684, -0.689121, 0.723687
20.6009, 0.4896, 2.35825, 1.728, -0.0344393, -0.00692448, -0.690392, 0.722582
20.6207, 0.498446, 2.35866, 1.72505, -0.0312529, -0.00846777, -0.690677, 0.722438
20.6401, 0.506966, 2.35867, 1.72301, -0.0344247, -0.00740776, -0.690644, 0.722337
20.6602, 0.515911, 2.35878, 1.72061, -0.0336001, -0.00914791, -0.689548, 0.723403
20.6801, 0.524815, 2.35994, 1.71733, -0.0300169, -0.00742854, -0.690853, 0.722333
20.7003, 0.533602, 2.36039, 1.71474, -0.029653, -0.00665676, -0.690853, 0.722356
20.7209, 0.541891, 2.36092, 1.71203, -0.0308601, -0.00452744, -0.691392, 0.721806
20.7406, 0.551455, 2.36123, 1.70991, -0.0308783, -0.0067735, -0.691015, 0.722149
20.7608, 0.560937, 2.36221, 1.70669, -0.0264434, -0.00860238, -0.691305, 0.722027
20.7811, 0.570084, 2.36239, 1.70448, -0.028869, -0.00814308, -0.690965, 0.722265
20.8003, 0.579304, 2.36277, 1.70217, -0.0286363, -0.00937903, -0.691612, 0.72164
20.821, 0.587653, 2.36449, 1.69849, -0.0269372, -0.00355158, -0.691788, 0.721589
20.8405, 0.597747, 2.36471, 1.69631, -0.0263854, -0.00641765, -0.691116, 0.722234
20.8601, 0.607316, 2.36507, 1.69386, -0.0257832, -0.00966125, -0.691744, 0.721618
20.881, 0.61666, 2.36551, 1.69184, -0.0281195, -0.010572, -0.691647, 0.721611
20.9011, 0.626214, 2.3667, 1.68868, -0.0253725, -0.00962332, -0.691579, 0.721791
20.9205, 0.635667, 2.36758, 1.68574, -0.0241393, -0.00964289, -0.69185, 0.721573
20.9408, 0.644948, 2.36791, 1.68385, -0.027877, -0.00825522, -0.69122, 0.72206
20.9608, 0.654678, 2.36864, 1.68113, -0.0270705, -0.00936581, -0.690128, 0.72312
20.981, 0.664347, 2.37016, 1.67795, -0.02376, -0.00947484, -0.691727, 0.721706
21.001, 0.673912, 2.37002, 1.67636, -0.0276723, -0.0106721, -0.69056, 0.722666
21.0208, 0.68375, 2.37119, 1.67372, -0.0252337, -0.0123644, -0.691787, 0.721555
21.0401, 0.693351, 2.37247, 1.67106, -0.0248214, -0.0105958, -0.691385, 0.721982
21.0604, 0.702365, 2.37399, 1.66785, -0.0239454, -0.00666, -0.69217, 0.721307
21.081, 0.712776, 2.37411, 1.66628, -0.0242553, -0.0118783, -0.692158, 0.721241
21.101, 0.722272, 2.37503, 1.66429, -0.0268311, -0.0106334, -0.691772, 0.721539
21.1207, 0.731681, 2.37645, 1.66134, -0.0244021, -0.0104502, -0.692507, 0.720923
21.141, 0.741942, 2.3774, 1.65902, -0.0232596, -0.0114677, -0.691653, 0.721765
21.1609, 0.751517, 2.37799, 1.65732, -0.0262142, -0.0118872, -0.691939, 0.721382
21.181, 0.760612, 2.37972, 1.65446, -0.0249696, -0.00862796, -0.692655, 0.720785
21.2008, 0.770945, 2.38066, 1.65233, -0.0240209, -0.0106194, -0.692387, 0.721048
21.2211, 0.780826, 2.38141, 1.6504, -0.0248996, -0.0116153, -0.692595, 0.720803
21.2403, 0.790454, 2.38228, 1.64877, -0.0262355, -0.0117958, -0.692295, 0.721041
21.2603, 0.799996, 2.38391, 1.64615, -0.0252099, -0.0103413, -0.692636, 0.720773
21.2808, 0.809156, 2.38545, 1.64348, -0.0250141, -0.00710444, -0.693208, 0.720268
21.301, 0.819587, 2.38594, 1.64226, -0.0251156, -0.011654, -0.692889, 0.720513
21.3203, 0.829149, 2.38702, 1.64045, -0.0268283, -0.0110978, -0.692859, 0.720488
21.3405, 0.838172, 2.38938, 1.63715, -0.0246373, -0.00487954, -0.693067, 0.720436
21.3607, 0.848449, 2.38992, 1.63575, -0.0253565, -0.00925339, -0.693327, 0.720117
21.3809, 0.858508, 2.39076, 1.63433, -0.0271383, -0.00961388, -0.693034, 0.72033
21.401, 0.868519, 2.39216, 1.63215, -0.0253091, -0.0110115, -0.693173, 0.720243
21.4209, 0.878319, 2.39399, 1.62952, -0.0230428, -0.00997068, -0.693075, 0.720428
21.441, 0.888116, 2.39493, 1.62775, -0.0238868, -0.0102299, -0.693333, 0.720149
21.461, 0.897323, 2.3962, 1.62566, -0.0257123, -0.00775104, -0.693533, 0.719924
21.4809, 0.907671, 2.39771, 1.62356, -0.0238834, -0.00893739, -0.692986, 0.7205
21.5008, 0.917631, 2.3993, 1.62109, -0.022319, -0.00831351, -0.693397, 0.720162
21.5209, 0.927574, 2.39988, 1.61963, -0.0251889, -0.00945671, -0.693143, 0.720297
21.541, 0.936496, 2.40184, 1.61715, -0.0259419, -0.00495584, -0.693696, 0.719784
21.5611, 0.947192, 2.40322, 1.61491, -0.0223395, -0.00844157, -0.693418, 0.72014
21.5807, 0.957099, 2.40427, 1.61285, -0.0235969, -0.00877807, -0.693425, 0.720089
21.6001, 0.967139, 2.40516, 1.61121, -0.0246183, -0.0110421, -0.693768, 0.719693
21.621, 0.976691, 2.40726, 1.60852, -0.0230367, -0.00736625, -0.693889, 0.719676
21.6405, 0.986595, 2.40822, 1.60648, -0.0242103, -0.00930172, -0.69468, 0.718851
21.6609, 0.996774, 2.40941, 1.60426, -0.0241049, -0.00922217, -0.694234, 0.719286
21.6803, 1.00637, 2.41046, 1.60276, -0.0275578, -0.00909415, -0.694472, 0.718935
21.7008, 1.01628, 2.41295, 1.5991, -0.022254, -0.00633585, -0.694535, 0.719087
21.7206, 1.02643, 2.41387, 1.59733, -0.0239416, -0.00802179, -0.694432, 0.719115
21.7402, 1.03642, 2.41477, 1.59569, -0.0252676, -0.0095093, -0.69476, 0.718735
21.7611, 1.04631, 2.41611, 1.59353, -0.0259089, -0.00917008, -0.694763, 0.718714
21.7808, 1.05534, 2.41845, 1.59041, -0.0259616, -0.00324374, -0.695765, 0.717793
21.8003, 1.0659, 2.41917, 1.58867, -0.0261392, -0.00769483, -0.695705, 0.717811
21.821, 1.07643, 2.42009, 1.58702, -0.02762, -0.00950939, -0.695736, 0.717703
21.8402, 1.08558, 2.42231, 1.58404, -0.0276984, -0.00419373, -0.696008, 0.717487
21.8607, 1.09562, 2.42415, 1.58115, -0.0253329, -0.00412927, -0.696573, 0.717026
21.8801, 1.10654, 2.42467, 1.57969, -0.0262774, -0.00891824, -0.696463, 0.717056
21.9011, 1.11666, 2.42569, 1.57796, -0.0284709, -0.00982039, -0.696656, 0.716773
21.9209, 1.12613, 2.42808, 1.57464, -0.0273259, -0.00524935, -0.69705, 0.716482
21.94, 1.13621, 2.4297, 1.57198, -0.0264727, -0.00523985, -0.69791, 0.715677
21.9605, 1.14708, 2.43032, 1.57037, -0.0278399, -0.00920894, -0.697764, 0.715727
21.9804, 1.1571, 2.43187, 1.56813, -0.0288993, -0.00856052, -0.697923, 0.715538
22.001, 1.1667, 2.43377, 1.56506, -0.0280824, -0.00725363, -0.698648, 0.714877
22.021, 1.17772, 2.43515, 1.56239, -0.0263655, -0.00843478, -0.697923, 0.715638
22.0406, 1.18769, 2.43647, 1.56025, -0.0276686, -0.007447, -0.698407, 0.715127
22.0603, 1.19799, 2.43824, 1.55749, -0.0261469, -0.00808286, -0.698223, 0.715357
22.0803, 1.20824, 2.44008, 1.55448, -0.0250973, -0.00757168, -0.698598, 0.715034
22.101, 1.21852, 2.44117, 1.55241, -0.0263651, -0.00866791, -0.698651, 0.714924
22.1207, 1.22881, 2.44263, 1.55015, -0.0273881, -0.00886338, -0.69849, 0.71504
22.1409, 1.23833, 2.44416, 1.54763, -0.0304006, -0.00796925, -0.698978, 0.714453
22.161, 1.24922, 2.44643, 1.54407, -0.0248744, -0.00787906, -0.698931, 0.714713
22.181, 1.25979, 2.44749, 1.54198, -0.0266566, -0.00936411, -0.699049, 0.714516
22.2003, 1.26934, 2.44902, 1.53957, -0.0292512, -0.00700855, -0.69906, 0.71443
22.2211, 1.28005, 2.45146, 1.53586, -0.0239572, -0.00725813, -0.699483, 0.71421
22.2409, 1.29058, 2.45341, 1.53268, -0.0223975, -0.00512937, -0.698983, 0.714769
22.2604, 1.30005, 2.45475, 1.53068, -0.0261087, -0.00359631, -0.69986, 0.713793
22.2808, 1.3111, 2.45619, 1.52829, -0.025324, -0.00770465, -0.698809, 0.714819
22.301, 1.3215, 2.45815, 1.5252, -0.0234909, -0.0076967, -0.699135, 0.714562
22.321, 1.33129, 2.45985, 1.52261, -0.0247788, -0.00532035, -0.699585, 0.7141
22.341, 1.34261, 2.46179, 1.51997, -0.0212241, -0.00795397, -0.698755, 0.715002
22.36, 1.35177, 2.46345, 1.51728, -0.0251526, -0.0045465, -0.698892, 0.714771
22.381, 1.36227, 2.46524, 1.51448, -0.0242376, -0.00443351, -0.698939, 0.714756
22.4004, 1.37347, 2.46595, 1.513, -0.0254003, -0.0105816, -0.69864, 0.714944
22.4208, 1.38356, 2.46767, 1.51067, -0.0276267, -0.00897807, -0.69812, 0.715391
22.4403, 1.39391, 2.47015, 1.50738, -0.0241411, -0.00832221, -0.69807, 0.715574
22.4609, 1.40461, 2.47153, 1.50524, -0.0236568, -0.0105063, -0.697959, 0.71567
22.48, 1.41472, 2.4728, 1.50361, -0.0275544, -0.0102783, -0.697724, 0.715763
22.5011, 1.42519, 2.47494, 1.50102, -0.0255967, -0.0109389, -0.697483, 0.71606
22.5206, 1.43537, 2.47722, 1.49845, -0.0246324, -0.00820228, -0.697426, 0.716186
22.5403, 1.44561, 2.47834, 1.49682, -0.027256, -0.010581, -0.697958, 0.715541
22.5608, 1.45604, 2.48007, 1.49498, -0.0277017, -0.010329, -0.697086, 0.716378
22.581, 1.46634, 2.48219, 1.49276, -0.0266785, -0.00965304, -0.696914, 0.716593
22.6007, 1.47669, 2.48449, 1.48984, -0.0234862, -0.00895224, -0.69711, 0.716523
22.6206, 1.48701, 2.48561, 1.48879, -0.027424, -0.00988085, -0.696675, 0.716794
22.6404, 1.49757, 2.48762, 1.48684, -0.0261933, -0.0105377, -0.695833, 0.717648
22.6608, 1.50756, 2.48988, 1.48437, -0.0260302, -0.00888281, -0.695806, 0.717703
22.681, 1.51784, 2.49163, 1.48247, -0.0271497, -0.00928827, -0.696112, 0.717359
22.701, 1.52815, 2.49325, 1.48089, -0.0268794, -0.0111364, -0.696279, 0.717181
22.7201, 1.53824, 2.49539, 1.47876, -0.0280591, -0.0087804, -0.695262, 0.718155
22.7403, 1.54799, 2.49837, 1.47536, -0.0245756, -0.00391173, -0.695206, 0.718379
22.761, 1.55855, 2.49975, 1.47391, -0.0254074, -0.007016, -0.695109, 0.718421
22.7809, 1.56895, 2.50097, 1.47288, -0.0291524, -0.00940361, -0.694595, 0.718749
22.8005, 1.57964, 2.50345, 1.47016, -0.0251873, -0.0103943, -0.693928, 0.719529
22.8208, 1.58951, 2.50577, 1.46777, -0.0256784, -0.00827798, -0.694023, 0.719447
22.8405, 1.59977, 2.50721, 1.46624, -0.02836, -0.00988492, -0.69379, 0.719551
22.8608, 1.61038, 2.50944, 1.46369, -0.0250378, -0.0112786, -0.693229, 0.720194
22.8803, 1.61995, 2.5119, 1.46123, -0.0262485, -0.00745217, -0.693165, 0.720262
22.9004, 1.63067, 2.51385, 1.45856, -0.0233901, -0.00921677, -0.692664, 0.720822
22.9208, 1.64087, 2.51529, 1.45692, -0.0263767, -0.0104977, -0.691941, 0.721396
22.9405, 1.65095, 2.51773, 1.45448, -0.0254265, -0.0101713, -0.691684, 0.721681
22.9601, 1.66103, 2.52023, 1.45147, -0.0226844, -0.00989688, -0.69174, 0.721722
22.9811, 1.67123, 2.52156, 1.44971, -0.0259931, -0.0117606, -0.69099, 0.722301
23.0003, 1.68114, 2.52383, 1.44734, -0.0255485, -0.011019, -0.691075, 0.722248
23.021, 1.69124, 2.52654, 1.44446, -0.0234333, -0.00943061, -0.69034, 0.723044
23.0403, 1.70169, 2.52868, 1.44159, -0.0218058, -0.00993788, -0.689659, 0.723738
23.0601, 1.71143, 2.53034, 1.4399, -0.0253589, -0.00988452, -0.690233, 0.723075
23.0803, 1.7214, 2.53221, 1.43815, -0.0271909, -0.0112, -0.6899, 0.723307
23.1011, 1.73126, 2.53512, 1.43471, -0.0240324, -0.00801612, -0.689246, 0.724084
23.1208, 1.74177, 2.53685, 1.43285, -0.0248622, -0.00991712, -0.688669, 0.724582
23.1405, 1.75161, 2.53854, 1.43109, -0.0268903, -0.0103532, -0.688478, 0.724684
23.161, 1.76156, 2.54082, 1.4289, -0.0271596, -0.0110257, -0.688407, 0.724732
23.1807, 1.77139, 2.54335, 1.4261, -0.0259183, -0.00985563, -0.688233, 0.724959
23.2001, 1.78131, 2.54539, 1.42369, -0.0254506, -0.0102173, -0.688831, 0.724403
23.221, 1.79133, 2.54712, 1.42205, -0.0284318, -0.0104385, -0.687279, 0.725762
23.241, 1.80102, 2.55039, 1.41846, -0.0245217, -0.00716704, -0.687088, 0.726125
23.2608, 1.81065, 2.55133, 1.41688, -0.0299334, -0.00959253, -0.68597, 0.72695
23.2801, 1.82103, 2.55414, 1.41408, -0.0263256, -0.00959622, -0.686657, 0.726441
23.301, 1.83101, 2.55648, 1.41171, -0.0258299, -0.0101337, -0.685661, 0.727392
23.3209, 1.84023, 2.55956, 1.40824, -0.0240178, -0.0066094, -0.685932, 0.727239
23.3401, 1.85033, 2.56115, 1.40611, -0.0251089, -0.00958922, -0.685901, 0.727198
23.3602, 1.86091, 2.56389, 1.40366, -0.021996, -0.00964679, -0.685024, 0.728124
23.381, 1.87008, 2.56559, 1.40185, -0.0263444, -0.00990889, -0.684444, 0.728522
23.4008, 1.8795, 2.5685, 1.39864, -0.0250818, -0.00732774, -0.684588, 0.728462
23.4204, 1.88984, 2.56986, 1.3973, -0.0269299, -0.0125496, -0.683822, 0.729044
23.4405, 1.89938, 2.57224, 1.39538, -0.028851, -0.0115254, -0.683831, 0.728979
23.4608, 1.90882, 2.57552, 1.39212, -0.025412, -0.00859982, -0.683315, 0.729631
23.4809, 1.91833, 2.57657, 1.39092, -0.0318123, -0.0106901, -0.681784, 0.730783
23.5003, 1.92848, 2.57978, 1.38829, -0.0278885, -0.0100354, -0.683067, 0.729754
23.5207, 1.93784, 2.58231, 1.38631, -0.0283099, -0.0100336, -0.682861, 0.72993
23.541, 1.94724, 2.58401, 1.38437, -0.032234, -0.00958124, -0.680649, 0.731837
23.5608, 1.95736, 2.58745, 1.38119, -0.025713, -0.00888418, -0.682087, 0.730764
23.5807, 1.96691, 2.58946, 1.37991, -0.0294079, -0.00974227, -0.681811, 0.730872
23.6008, 1.97615, 2.593, 1.37672, -0.0262175, -0.00577385, -0.681542, 0.731286
23.6204, 1.98608, 2.59578, 1.37377, -0.0231523, -0.00576031, -0.680774, 0.732104
23.6405, 1.99603, 2.59618, 1.37368, -0.0318923, -0.0113506, -0.678884, 0.733465
23.661, 2.00561, 2.59874, 1.37138, -0.031012, -0.0121511, -0.678962, 0.733418
23.6801, 2.01449, 2.60184, 1.36836, -0.031182, -0.00780701, -0.678437, 0.733955
23.7008, 2.02414, 2.60565, 1.36462, -0.0254271, -0.00495653, -0.680071, 0.732689
23.7205, 2.03405, 2.60649, 1.36397, -0.031696, -0.0111102, -0.678311, 0.734007
23.7404, 2.04347, 2.60936, 1.36123, -0.0320035, -0.010194, -0.677711, 0.734561
23.761, 2.05286, 2.61226, 1.35799, -0.0301849, -0.00942506, -0.677304, 0.735023
23.7803, 2.06259, 2.61469, 1.35564, -0.0307928, -0.0102367, -0.677439, 0.734863
23.8008, 2.07239, 2.61707, 1.35356, -0.0318396, -0.0109905, -0.676277, 0.735877
23.8206, 2.08168, 2.62007, 1.35049, -0.0306119, -0.0103185, -0.675309, 0.736827
23.8405, 2.09106, 2.62288, 1.34754, -0.0306285, -0.00975238, -0.675426, 0.736727
23.8607, 2.10066, 2.62545, 1.34535, -0.0315644, -0.0103744, -0.675001, 0.737068
23.8807, 2.11038, 2.62784, 1.3432, -0.0319266, -0.0126649, -0.674006, 0.737927
23.901, 2.1193, 2.63104, 1.34005, -0.0322842, -0.0100444, -0.674315, 0.737669
23.9204, 2.12931, 2.63517, 1.33606, -0.0250878, -0.00724721, -0.674152, 0.738131
23.9403, 2.13853, 2.6361, 1.33565, -0.0338027, -0.0117624, -0.673822, 0.738026
23.9603, 2.14789, 2.63916, 1.33311, -0.0331889, -0.01149, -0.673104, 0.738713
23.981, 2.15744, 2.64264, 1.32968, -0.0296506, -0.0106283, -0.672695, 0.739249
24.001, 2.16682, 2.64531, 1.32765, -0.0309057, -0.0104169, -0.673026, 0.738899
24.0203, 2.17626, 2.64768, 1.32607, -0.0325821, -0.0123147, -0.67271, 0.739086
24.0404, 2.18548, 2.65083, 1.32357, -0.0326896, -0.0118872, -0.672167, 0.739582
24.0609, 2.19501, 2.65377, 1.32096, -0.0328264, -0.0108343, -0.671878, 0.739855
24.0804, 2.20411, 2.6567, 1.31905, -0.0330838, -0.011711, -0.672674, 0.739107
24.1007, 2.21356, 2.65975, 1.31703, -0.0334395, -0.0110566, -0.671445, 0.740217
24.1208, 2.22278, 2.66306, 1.31426, -0.031953, -0.0105383, -0.67127, 0.740449
24.1403, 2.23191, 2.66635, 1.31163, -0.0318007, -0.00911708, -0.672058, 0.73976
24.1603, 2.24066, 2.6691, 1.3097, -0.0339765, -0.00790108, -0.673251, 0.73859
24.1807, 2.25075, 2.67211, 1.30777, -0.0330867, -0.00949059, -0.670983, 0.740673
24.201, 2.25979, 2.67555, 1.3051, -0.0325676, -0.00844258, -0.672207, 0.739598
24.22, 2.26881, 2.67882, 1.30247, -0.0320511, -0.00799053, -0.673022, 0.738885
24.2405, 2.27861, 2.68192, 1.30072, -0.0320909, -0.00831271, -0.670864, 0.740839
24.261, 2.28767, 2.68622, 1.29772, -0.0278988, -0.00566953, -0.671591, 0.740375
24.2809, 2.29706, 2.68825, 1.29593, -0.0314968, -0.00969251, -0.672167, 0.739666
24.3002, 2.30572, 2.69164, 1.29364, -0.0334462, -0.00587533, -0.672749, 0.739091
24.3209, 2.31593, 2.69503, 1.29165, -0.0308811, -0.00771599, -0.670478, 0.741246
24.341, 2.32478, 2.6981, 1.28953, -0.0327225, -0.00818616, -0.671371, 0.740354
24.3602, 2.3342, 2.70156, 1.2869, -0.0321664, -0.00810217, -0.671676, 0.740102
24.3804, 2.34296, 2.70478, 1.28476, -0.0326149, -0.00598508, -0.671991, 0.739816
24.401, 2.35318, 2.70804, 1.28276, -0.0314954, -0.00800532, -0.670191, 0.741477
24.4209, 2.36237, 2.71139, 1.28016, -0.0302439, -0.00868477, -0.671806, 0.740058
24.4405, 2.37243, 2.71592, 1.2772, -0.0254405, -0.00550386, -0.669849, 0.742041
24.4608, 2.38126, 2.71921, 1.27493, -0.025956, -0.00385643, -0.670953, 0.741035
24.4806, 2.39001, 2.72113, 1.27422, -0.0338211, -0.00763223, -0.670963, 0.74068
24.5008, 2.39923, 2.72483, 1.2715, -0.0326242, -0.00607255, -0.671031, 0.740686
24.5208, 2.40822, 2.7276, 1.26995, -0.0349772, -0.00756358, -0.671672, 0.739984
24.5404, 2.41782, 2.73077, 1.26815, -0.0354578, -0.00857085, -0.671362, 0.740231
24.561, 2.42736, 2.73479, 1.26503, -0.0318222, -0.00536425, -0.67091, 0.740836
24.5804, 2.4368, 2.73806, 1.26293, -0.0317799, -0.00663193, -0.671074, 0.740679
24.6009, 2.44512, 2.74132, 1.26096, -0.0347861, -0.00311035, -0.672659, 0.739128
24.6203, 2.45503, 2.74444, 1.25928, -0.0339905, -0.00544671, -0.67098, 0.740676
24.6409, 2.46502, 2.74954, 1.2553, -0.0246784, -0.00183486, -0.671615, 0.740487
24.661, 2.47374, 2.75156, 1.25423, -0.0314726, -0.00394726, -0.671937, 0.739929
24.6808, 2.48251, 2.75455, 1.25282, -0.0343169, -0.00285972, -0.672219, 0.739551
24.7001, 2.49357, 2.75956, 1.24942, -0.0242993, -0.00169823, -0.670233, 0.741751
24.7204, 2.50245, 2.76117, 1.24829, -0.0308829, -0.0059311, -0.671423, 0.740407
24.7406, 2.51067, 2.76435, 1.24646, -0.0341399, -0.00278135, -0.673307, 0.738569
24.7609, 2.52006, 2.76777, 1.24477, -0.0336909, -0.00282151, -0.672404, 0.739412
24.781, 2.53009, 2.77097, 1.24261, -0.0325426, -0.00384979, -0.67131, 0.740452
24.8008, 2.53963, 2.77475, 1.23961, -0.0295593, -0.000952532, -0.672001, 0.739959
24.8204, 2.54799, 2.77896, 1.23715, -0.0282889, 0.00486456, -0.674502, 0.737715
24.8403, 2.55792, 2.78124, 1.23623, -0.0314171, 0.000490257, -0.673126, 0.73886
24.8602, 2.56813, 2.78451, 1.23394, -0.0284254, -0.00111631, -0.67283, 0.73925
24.8803, 2.57828, 2.78774, 1.23219, -0.0264145, -0.00149859, -0.671291, 0.740721
24.9007, 2.58632, 2.79002, 1.2313, -0.0335577, 0.000307767, -0.672943, 0.738933
24.9208, 2.59619, 2.79364, 1.22883, -0.0300708, 9.29737e-05, -0.673758, 0.73834
24.941, 2.60626, 2.79787, 1.22563, -0.0230027, 0.00311587, -0.673843, 0.73851
24.9606, 2.61514, 2.79903, 1.22576, -0.0317466, 0.000200913, -0.673996, 0.738052
24.981, 2.62461, 2.80232, 1.22382, -0.0314832, 0.00174036, -0.674058, 0.738005
25.0011, 2.63459, 2.80567, 1.22153, -0.0288407, 0.00148185, -0.673348, 0.738762
25.0211, 2.64424, 2.80707, 1.22146, -0.0315127, -0.00747046, -0.675226, 0.7369
25.0405, 2.65333, 2.81026, 1.21886, -0.0321023, -0.00021796, -0.674547, 0.737533
25.0601, 2.66276, 2.81384, 1.21653, -0.0291704, 0.00180953, -0.67513, 0.737119
25.0802, 2.67326, 2.81628, 1.21471, -0.0274856, -0.0011353, -0.67455, 0.737716
25.1005, 2.68252, 2.81827, 1.21361, -0.0290481, -0.00358573, -0.675737, 0.736562
25.1208, 2.69246, 2.82184, 1.21144, -0.024736, -0.00168413, -0.674649, 0.737723
25.1404, 2.7012, 2.82408, 1.21, -0.0278262, -0.00167491, -0.676606, 0.735818
25.161, 2.71071, 2.82626, 1.20817, -0.027229, -0.00332784, -0.676336, 0.736082
25.181, 2.71976, 2.82928, 1.20639, -0.0305798, 0.00515426, -0.67218, 0.739738
25.2009, 2.72829, 2.83229, 1.20455, -0.0304717, 0.00904145, -0.672673, 0.739257
25.2209, 2.73958, 2.83569, 1.20203, -0.0189794, 0.00400602, -0.675155, 0.737421
25.2401, 2.74935, 2.83821, 1.20011, -0.0240219, 0.00919036, -0.668175, 0.743559
25.2603, 2.75835, 2.84251, 1.19714, -0.0170842, 0.0170429, -0.668122, 0.743661
25.2804, 2.76573, 2.84335, 1.19755, -0.0245861, 0.0154203, -0.6712, 0.740708
25.3006, 2.7765, 2.84746, 1.19403, -0.00918129, 0.00977345, -0.676356, 0.736453
25.3209, 2.78853, 2.8471, 1.19425, -0.0137858, 0.00404924, -0.66627, 0.745572
25.3403, 2.79365, 2.85024, 1.19372, -0.0212955, 0.0120844, -0.674197, 0.738145
25.3608, 2.80273, 2.85044, 1.19474, -0.0257386, 0.00484839, -0.675266, 0.737109
25.3802, 2.81157, 2.85372, 1.19141, -0.0186015, 0.00735913, -0.677356, 0.735383
25.4006, 2.8239, 2.85488, 1.19011, -0.0131042, 0.00358229, -0.668798, 0.74332
25.421, 2.83303, 2.85602, 1.18988, -0.0143417, -0.000229519, -0.669136, 0.743002
25.441, 2.83963, 2.85854, 1.18801, -0.0130501, 0.0069358, -0.671978, 0.740424
25.4609, 2.84947, 2.86119, 1.18624, -0.0120892, 0.0102043, -0.668019, 0.743976
25.481, 2.85739, 2.8619, 1.18597, -0.0125675, 0.00528439, -0.672052, 0.740378
25.501, 2.86834, 2.86471, 1.18425, -0.00490199, 0.00367162, -0.67019, 0.742165
25.5209, 2.87596, 2.86509, 1.1855, -0.0218791, -0.00440909, -0.674753, 0.737706
25.5405, 2.881, 2.8677, 1.18308, -0.0175244, 0.00407351, -0.683227, 0.729984
25.5611, 2.89328, 2.86981, 1.18192, -0.0175793, 0.000607616, -0.675283, 0.737349
25.5806, 2.89885, 2.87102, 1.18093, -0.0161864, 0.00414124, -0.680991, 0.732101
25.6011, 2.90645, 2.87196, 1.17997, -0.0170712, 0.00453134, -0.681376, 0.731721
25.6209, 2.91672, 2.87358, 1.17873, -0.0176151, 0.00163866, -0.679019, 0.733908
25.6405, 2.92198, 2.87465, 1.1781, -0.0218254, 0.00797055, -0.68134, 0.731598
25.6603, 2.93091, 2.87753, 1.17531, -0.011877, 0.00827184, -0.683931, 0.729403
25.6811, 2.94138, 2.87646, 1.17475, -0.00959987, 0.000146817, -0.67566, 0.737151
25.701, 2.94826, 2.87759, 1.17359, -0.0126988, 0.00283526, -0.677171, 0.73571
25.7203, 2.95426, 2.88023, 1.17274, -0.0194382, 0.00732786, -0.682809, 0.730302
25.7405, 2.92446, 2.83966, 1.19131, -0.0129146, 0.0127425, -0.673367, 0.739086
25.761, 3.21359, 3.13333, 1.04511, -0.0166866, -0.00779486, -0.690827, 0.722786
25.7811, 2.97737, 2.88202, 1.16903, -0.0168516, 0.00753592, -0.679274, 0.733653
25.801, 2.98736, 2.88469, 1.16581, -0.00460127, 0.0053853, -0.678833, 0.734259
25.8209, 2.99306, 2.88521, 1.16559, -0.0131203, -0.00147098, -0.689731, 0.723946
25.8404, 3.00097, 2.88645, 1.1642, -0.0164679, 0.00246146, -0.685101, 0.728257
25.8609, 3.01015, 2.88545, 1.1632, -0.0112473, -0.00270689, -0.679162, 0.733897
25.8811, 3.01625, 2.8873, 1.16087, -0.00885616, 0.00282129, -0.680299, 0.732876
25.9011, 3.02351, 2.88821, 1.1591, -0.00771308, 0.00193235, -0.680604, 0.732608
25.921, 3.03155, 2.89036, 1.15665, 0.000301108, 0.00194691, -0.680703, 0.732557
25.9404, 3.03717, 2.88947, 1.15677, -0.00841525, 0.00188342, -0.680242, 0.732936
25.9602, 3.04396, 2.89296, 1.15281, 0.00197036, 0.00966204, -0.680853, 0.732353
25.9809, 3.05079, 2.89109, 1.15361, -0.00547037, 0.00122694, -0.680802, 0.732446
26.001, 3.05704, 2.89266, 1.15149, -0.00409067, 0.00590536, -0.681191, 0.732071
26.0207, 3.06107, 2.89161, 1.15257, -0.0115326, 0.00514648, -0.683568, 0.729778
26.041, 3.07077, 2.89336, 1.14968, -0.0041501, 0.00408118, -0.678291, 0.734771
26.0606, 3.0768, 2.89391, 1.14803, -0.00464578, 0.00446237, -0.678982, 0.734126
26.08, 3.07993, 2.89409, 1.14935, -0.0162142, 0.00218945, -0.687745, 0.725768
26.101, 3.0876, 2.89638, 1.14651, -0.00400611, 0.000579713, -0.690582, 0.723243
26.1206, 3.09517, 2.89383, 1.1466, -0.00592001, -0.0045587, -0.680414, 0.73279
26.1401, 3.09915, 2.89377, 1.14639, -0.00847428, -0.00220688, -0.683282, 0.730102
26.1608, 3.10469, 2.89572, 1.1443, -0.00207164, 0.00385958, -0.683071, 0.730339
26.181, 3.10802, 2.89397, 1.14622, -0.0144578, 0.00185389, -0.684531, 0.728838
26.201, 3.11521, 2.89487, 1.14403, -0.00853792, 0.000263695, -0.684177, 0.729266
26.2211, 3.12111, 2.89557, 1.14322, -0.00391533, -0.000240143, -0.68386, 0.729603
26.2406, 3.12567, 2.89469, 1.14411, -0.00738931, -0.00249686, -0.684646, 0.728834
