time, px, py, pz, qx, qy, qz, qw
3.1199, 0.0115678, 0.0112858, 1.55957, 0.0052964, 0.0031545, -0.765515, 0.643388
3.13939, 0.0130999, 0.0107477, 1.55973, 0.00491232, -0.00245924, -0.763942, 0.645262
3.15994, 0.0131245, 0.0108547, 1.55876, 0.00737569, -0.000614314, -0.76308, 0.646262
3.17923, 0.0121479, 0.0109919, 1.55868, 0.00821454, 0.000648606, -0.765092, 0.643868
3.19986, 0.0119846, 0.0111228, 1.55839, 0.00846145, 0.00134538, -0.76495, 0.644032
3.22018, 0.0127341, 0.0105893, 1.55883, 0.00482643, -0.000858608, -0.763128, 0.646229
3.23933, 0.013039, 0.0104134, 1.55846, 0.00622126, -0.000553057, -0.762438, 0.647031
3.25982, 0.0117138, 0.0106983, 1.55835, 0.00629243, 0.00356354, -0.764346, 0.644765
3.27995, 0.0114054, 0.0107572, 1.55815, 0.00648639, 0.00640607, -0.76443, 0.644643
3.3002, 0.0120709, 0.0107541, 1.55839, 0.00584731, 0.00685673, -0.763165, 0.646141
3.31972, 0.012117, 0.0105019, 1.55853, 0.0110714, -0.00226883, -0.764498, 0.644527
3.33998, 0.0120133, 0.00972869, 1.56021, 0.0101703, -0.00825831, -0.763919, 0.645179
3.35997, 0.0127053, 0.00956742, 1.56255, 0.00872246, -0.0144882, -0.761997, 0.647359
3.37934, 0.0125378, 0.009588, 1.56429, 0.0110295, -0.019096, -0.76089, 0.648506
3.40016, 0.0114005, 0.00948422, 1.56722, 0.00979737, -0.0220671, -0.762115, 0.646992
3.41999, 0.0110687, 0.00963313, 1.56986, 0.013403, -0.0302969, -0.762999, 0.645551
3.43948, 0.0114925, 0.00985534, 1.57314, 0.0114422, -0.034894, -0.760951, 0.647769
3.45995, 0.0104723, 0.0103856, 1.57572, 0.0124281, -0.0357155, -0.760408, 0.648344
3.47992, 0.00828319, 0.0110795, 1.57854, 0.0141673, -0.0374634, -0.76186, 0.646502
3.50018, 0.00736712, 0.0121105, 1.58171, 0.0128362, -0.0392824, -0.761291, 0.647092
3.52004, 0.00644853, 0.0127995, 1.58481, 0.0119095, -0.042984, -0.759588, 0.648873
3.53925, 0.00480843, 0.0139229, 1.58746, 0.0133869, -0.0430247, -0.759069, 0.649449
3.55997, 0.00194058, 0.0155532, 1.58993, 0.0147245, -0.0433907, -0.760753, 0.647422
3.58012, 0.000159674, 0.0177992, 1.592, 0.0157882, -0.0431478, -0.759892, 0.648423
3.60012, -0.00231676, 0.0194199, 1.59451, 0.0146147, -0.0418963, -0.75838, 0.6503
3.61964, -0.00575004, 0.0209753, 1.59722, 0.0136554, -0.0426623, -0.759068, 0.649468
3.63932, -0.00915732, 0.0238199, 1.59872, 0.0160338, -0.0408151, -0.759713, 0.648778
3.6594, -0.0114409, 0.0258679, 1.60156, 0.012699, -0.04317, -0.757904, 0.650812
3.68, -0.0148156, 0.0284204, 1.603, 0.01378, -0.0418548, -0.757041, 0.651879
3.70015, -0.019575, 0.0315787, 1.60457, 0.0154059, -0.0399036, -0.759211, 0.649438
3.72009, -0.0238591, 0.0347757, 1.606, 0.014816, -0.038734, -0.759241, 0.649487
3.73946, -0.0272264, 0.0381505, 1.60752, 0.0138279, -0.0382701, -0.757966, 0.651024
3.76017, -0.0313653, 0.0407402, 1.60926, 0.0136573, -0.0386015, -0.755998, 0.653292
3.77972, -0.0369679, 0.044838, 1.61036, 0.0145143, -0.0358089, -0.758398, 0.650646
3.79964, -0.0411491, 0.0487847, 1.61156, 0.0137528, -0.0353368, -0.75718, 0.652105
3.81992, -0.0456133, 0.0521715, 1.6128, 0.0137703, -0.0367639, -0.755668, 0.653778
3.83951, -0.0520781, 0.0563126, 1.61409, 0.0129673, -0.0342859, -0.757982, 0.651244
3.85959, -0.0576413, 0.0606283, 1.61516, 0.0135769, -0.0337819, -0.758019, 0.651215
3.88014, -0.0624767, 0.0648689, 1.61685, 0.00966553, -0.0334284, -0.75646, 0.653114
3.89944, -0.0677329, 0.0690354, 1.61759, 0.0116185, -0.033821, -0.755229, 0.654485
3.92017, -0.0747171, 0.0740334, 1.61834, 0.0135744, -0.0315119, -0.757558, 0.651866
3.9396, -0.0811386, 0.079137, 1.61889, 0.0129255, -0.0284161, -0.757323, 0.652294
3.9602, -0.086134, 0.0833928, 1.62085, 0.0111276, -0.033467, -0.756502, 0.65304
3.97982, -0.0924882, 0.088619, 1.62154, 0.0116059, -0.0286448, -0.755673, 0.654219
3.9994, -0.100176, 0.0935911, 1.62269, 0.0109859, -0.0286335, -0.757394, 0.652237
4.02003, -0.106512, 0.0997217, 1.62328, 0.0111519, -0.0258762, -0.757225, 0.652546
4.03958, -0.113017, 0.10512, 1.62427, 0.010542, -0.024789, -0.756724, 0.65318
